alpha,m_W_mean,m_W_std,m_X_mean,m_X_std,m_Y_mean,m_Y_std,q_W_mean,q_W_std,q_X_mean,q_X_std,q_Y_mean,q_Y_std,Loss_mean,Loss_std,Steps_mean
1.5000000000000004,-0.012451074522687122,0.015768352997503895,-0.013893846713472158,0.01456209536713301,0.03168876692652702,0.0039982105274086075,0.002257543383166194,0.01966278248874619,-0.00012652947916649281,0.01877123109270147,0.020269076619297267,0.0034968837787309305,0.049123442312702534,0.0333531296268943,3000.0
1.5100000000000005,-0.012451078789308668,0.015768350333670474,-0.013893848273437471,0.014562096284123189,0.031688767671585086,0.003998208283477124,0.002257550461217761,0.019662789285815274,-0.00012652995646931232,0.018771232298226654,0.020269079878926278,0.0034968841502864218,0.04912207466550171,0.03335473676614049,3000.0
1.5200000000000005,-0.012451077974401415,0.015768348072736593,-0.013893847930012271,0.014562090270110373,0.03168876711279154,0.003998208807909426,0.002257539751008153,0.019662793952353482,-0.00012652743607759475,0.01877123367619962,0.020269078388810157,0.0034968813188779074,0.049122192850336435,0.033354328334303525,3000.0
1.5300000000000005,-0.012451081298058853,0.015768352280670004,-0.0138938462769147,0.014562097452926179,0.03168876748532057,0.003998207343154192,0.002257536817342043,0.019662781063574195,-0.00012653044541366398,0.01877123097006114,0.02026907978579402,0.0034968854419991954,0.049121690448373556,0.0333544880426963,3000.0
1.5400000000000005,-0.012451078341109678,0.015768353245641485,-0.013893848832231015,0.014562097209729993,0.03168876599520445,0.003998209678229227,0.0022575445473194122,0.019662785427484043,-0.0001265272789169103,0.018771234752743535,0.02026907801628113,0.003496883022617508,0.04912452446296811,0.03335475682938217,3000.0
1.5500000000000005,-0.0201486948877573,0.021084853394187256,-0.02064695185399614,0.015503984311069708,0.04271110408008098,0.007431730937026867,0.001961229566950351,0.013519062192523917,0.0020794350071810185,0.01633374630657897,0.02372734099626541,0.003475340198737861,12.455822634696961,5.075194827340382,3000.0
1.5600000000000005,-0.020148687530308962,0.021084851150294417,-0.02064694477012381,0.01550398227511378,0.04271110445261002,0.007431730208560148,0.0019612393109127877,0.013519060814765085,0.002079428068827838,0.016333758384347884,0.023727341927587985,0.0034753459676709064,12.455861949920655,5.075205605433373,3000.0
1.5700000000000005,-0.02014869377017021,0.021084841942695026,-0.0206469431926962,0.01550397404418395,0.04271110612899065,0.007431730440719018,0.001961241173557937,0.013519060793818392,0.002079441794194281,0.016333768798269952,0.023727345652878283,0.0034753467795634705,12.455819892883301,5.075173098856207,3000.0
1.5800000000000005,-0.020148699451237918,0.021084853007175074,-0.020646951481467113,0.01550397985304118,0.042711103521287444,0.007431728764192087,0.0019612467498518527,0.013519057613597093,0.0020794535521417856,0.016333739346720857,0.023727341555058956,0.0034753463667540523,12.455861854553223,5.0751809829374395,3000.0
1.5900000000000005,-0.0201486948877573,0.021084847731023235,-0.020646947808563708,0.01550397527254209,0.04271110258996487,0.0074317321950061925,0.0019612513249740006,0.013519045692762572,0.002079451782628894,0.016333733209215696,0.023727343790233134,0.003475344224048407,12.455873799324035,5.0752153011446115,3000.0
